AppID,Name,Positive_ratings,Negative_ratings,Price,Rating_difference
375930,Trap Them,40,9,4.99,31
324760,Monster Truck Destruction,147,170,4.99,-23
386880,Rake,2928,1258,4.99,1670
269770,Secrets of Grindea,5223,514,14.99,4709
363600,Holy Potatoes! A Weapon Shop?!,1364,517,0.99,847
293260,Card Hunter,4157,680,0.0,3477
347400,001 Game Creator,204,57,79.99,147
362810,Fighties,223,42,4.99,181
372030,Starship Rubicon,36,6,9.99,30
368890,AR-K: The Great Escape,99,11,7.99,88
317820,Guild of Dungeoneering Ultimate Edition,1855,549,19.99,1306
372940,Lost Lands: The Four Horsemen,236,15,6.99,221
383630,SEEP Universe,43,14,2.99,29
369060,Amygdala,11,23,9.99,-12
385860,Tachyon Project,42,17,9.99,25
319480,Odallus: The Dark Call,1023,126,9.99,897
293160,AntharioN,121,57,14.99,64
333640,Caves of Qud,4913,224,19.99,4689
370090,Axis Football 2015,259,116,3.99,143
378480,Badland Bandits,64,87,0.0,-23
361950,MOAI 2: Path to Another World,45,13,7.99,32
383560,Squarelands,82,80,3.99,2
377290,Biodrone Battle,140,133,1.99,7
323900,March of War: FaceOff - M,323,109,0.0,214
359960,Choice Chamber,198,71,9.99,127
270910,Worms World Party Remastered,680,660,2.99,20
356370,Soccer Manager 2015,356,160,0.0,196
387880,Ninjahtic Mind Tricks,21,14,1.99,7
312440,Legions of Steel,22,21,19.99,1
385070,Atonement: Scourge of Time,254,108,5.99,146
384680,MechaNika,632,62,3.99,570
358810,Luckslinger,100,21,9.99,79
382480,Super Dungeon Run,84,50,4.99,34
343630,CroNix,209,235,0.0,-26
354200,Aberoth,891,487,0.0,404
385590,Lethal RPG: War,155,44,0.0,111
385150,Stranded In Time,83,26,0.99,57
331500,Executive Assault,1228,198,12.99,1030
380360,Tap Tap Infinity,676,229,0.0,447
386160,Vampire of the Sands,61,26,4.99,35
368730,No Time To Explain Remastered,1852,496,14.99,1356
296550,Niko: Through The Dream,143,44,9.99,99
376560,Big Fish Legend,101,23,0.0,78
388340,Super Hipster Lumberjack,328,101,0.5,227
370360,TIS-100,3358,109,6.99,3249
319570,Heroes of SoulCraft - Arcade MOBA,194,286,0.0,-92
386600,Pixel Fodder,111,26,0.0,85
310890,Breach & Clear: Deadline Rebirth (2016),453,381,9.99,72
373360,Cast of the Seven Godsends - Redux,94,61,9.99,33
388390,Glow Ball - The billiard puzzle game,29,98,2.99,-69
368710,Power of Love,76,36,0.9,40
341870,TEMBO THE BADASS ELEPHANT,390,136,14.99,254
368160,WORLD END ECONOMiCA episode.02,212,11,12.99,201
284220,Diadra Empty,60,19,5.99,41
372150,Yasai Ninja,15,33,1.99,-18
385700,Battle For The Sun,24,40,4.99,-16
316430,Battle of Empires : 1914-1918,1382,632,8.99,750
389270,Through Abandoned: The Underground City,255,68,0.99,187
378660,Blues and Bullets,847,511,4.99,336
364690,SUPER DISTRO,405,692,0.99,-287
382920,RETSNOM,66,20,4.99,46
368600,Terra Nova: Strike Force Centauri,61,3,5.99,58
369420,9 Clues 2: The Ward,735,62,9.99,673
375850,Island Defense,57,51,1.99,6
312780,Way of the Samurai 4,1288,318,24.99,970
327500,Zenzizenzic,73,12,9.99,61
389460,Robot vs Birds Zombies,35,82,0.99,-47
388090,Five Nights at Freddy's 4,9527,744,7.99,8783
327060,FEIST,376,121,9.99,255
295910,Olympia Rising,72,28,4.99,44
343280,Zotrix,121,79,12.99,42
385900,Arevan,21,20,4.99,1
364510,Transcendence,142,11,14.99,131
361550,Cradle,1206,517,12.99,689
387850,Airport Madness 4,104,37,9.99,67
345180,Victor Vran ARPG,5061,803,19.99,4258
383750,Funk of Titans,74,26,6.99,48
386260,Microcosmum: survival of cells,1074,198,7.99,876
388270,Baseball Mogul 2015,35,12,4.99,23
313810,Legend of Kay Anniversary,193,82,19.99,111
358030,Another Star,38,3,2.99,35
356790,Galacide,76,12,9.99,64
341030,Colonial Conquest,144,87,9.99,57
369110,The Swindle,357,210,14.99,147
383960,Machina of the Planet Tree -Planet Ruler-,145,33,12.99,112
345390,King's Quest,2257,265,0.0,1992
389900,Hogs of War,196,149,5.29,47
356670,Spooky's Jump Scare Mansion,12105,929,0.0,11176
314560,Kyn,88,59,19.99,29
390910,Collisions,191,58,4.99,133
352220,King of Dragon Pass,336,82,11.99,254
379990,Hush,13,33,9.99,-20
316010,Magic Duels,16976,7015,0.0,9961
389400,The chronicles of Emerland. Solitaire.,109,33,3.99,76
320140,Absolute Drift,2365,303,11.99,2062
377720,Idol Magical Girl Chiru Chiru Michiru Part 2,68,12,19.99,56
383080,Sakura Clicker,12459,2383,0.0,10076
377710,Idol Magical Girl Chiru Chiru Michiru Part 1,155,19,19.99,136
386110,Raywin,24,53,2.99,-29
301500,BOMB: Who let the dogfight?,47,28,7.99,19
389570,Mitos.is: The Game,9485,2258,0.0,7227
350780,MANOS: The Hands of Fate ~ Director's Cut,155,36,1.99,119
391070,Stellar 2D,379,587,1.99,-208
371310,Karos Returns,360,134,0.0,226
378830,The Princess' Heart,31,18,4.99,13
391160,The Deletion,158,51,1.99,107
357750,Damn virgins,25,4,2.99,21
370780,Fated Souls,33,25,4.99,8
388160,Project Druid - 2D Labyrinth Explorer-,29,100,1.99,-71
348340,Siege Wars,97,47,1.99,50
377470,ENKI,96,60,4.99,36
365020,Gynophobia,449,225,1.59,224
381220,Hydraulic Empire,36,32,7.99,4
388500,Super Space Meltdown,6,19,3.99,-13
386420,Job the Leprechaun,139,34,2.99,105
391590,Dream Chamber,29,22,0.99,7
280010,Gunjitsu,696,167,3.99,529
320340,Cosmonautica,540,574,9.99,-34
229580,Dream,544,424,8.99,120
360550,Cursed Sight,165,30,4.99,135
226100,PixelJunk™ Nom Nom Galaxy,709,232,9.99,477
301860,Submerged,3247,1054,19.99,2193
292600,Duet,692,41,4.99,651
391270,Fingerbones,2541,686,0.0,1855
389700,My Bones,167,192,0.99,-25
362410,Adam's Venture Chronicles,174,81,9.99,93
324730,Caverns of the Snow Witch (Standalone),24,8,4.99,16
375430,The Logomancer,6,5,3.99,1
381610,Dandy: Or a Brief Glimpse Into the Life of the Candy Alchemist,37,12,9.99,25
386990,Asphyxia,178,59,5.99,119
380700,Zombie Killtime,23,19,1.99,4
376140,SAGA,66,58,0.0,8
347830,Fairy Fencer F,2107,235,9.99,1872
382300,Kidnapped,301,238,2.99,63
383710,Princess Kaguya: Legend of the Moon Warrior,25,54,10.99,-29
374950,ADventure Lib,42,59,1.99,-17
385710,INK,1273,288,4.99,985
377310,The Tower Of Elements,185,136,1.99,49
352580,Hidden: On the trail of the Ancients,53,27,9.99,26
368780,President for a Day - Corruption,25,33,0.99,-8
373970,Letter Quest: Grimm's Journey Remastered,408,36,1.99,372
370200,Two Steps Back,8,13,2.99,-5
372830,Fitz the Fox,100,23,3.99,77
360390,Nightside,68,47,2.99,21
386700,The Oil Blue: Steam Legacy Edition,122,46,4.99,76
367350,Demon Hearts,51,15,3.99,36
360650,12 Labours of Hercules III: Girl Power,814,130,2.99,684
378270,Putrefaction,287,133,0.99,154
370700,Black Home,44,16,4.99,28
354560,We Are Legion,41,97,9.99,-56
315860,Celestian Tales: Old North,290,127,12.99,163
387070,One Final Breath™,20,94,3.99,-74
390660,Call of Tomsk-7,371,83,0.99,288
240620,Wanderlust Adventures,148,98,9.99,50
391740,Blaster Shooter GunGuy!,178,228,1.99,-50
337210,Royal Bounty HD,94,61,2.99,33
387860,the static speaks my name,4336,983,0.0,3353
272330,Shadow Blade: Reload,287,39,9.99,248
317250,Airscape - The Fall of Gravity,2185,478,4.99,1707
385390,Hidden Mysteries: Civil War,13,20,4.99,-7
356050,Beyond Eyes,1031,500,0.0,531
365660,OlliOlli2: Welcome to Olliwood,467,93,14.99,374
389250,Planet Alcatraz 2,205,15,4.99,190
392450,Silver Creek Falls: Chapter 1,517,81,0.0,436
379760,Gravity Error,48,6,4.99,42
386900,The Cat Machine,127,10,14.99,117
365450,Hacknet,19858,1371,9.99,18487
368770,President for a Day - Floodings,27,24,0.99,3
363580,PING 1.5+™,17,5,4.99,12
365680,BRAWL,52,25,14.99,27
349460,Lord of the Dark Castle,40,19,0.49,21
357070,UBERMOSH,2298,274,0.49,2024
386840,Sentinel 4: Dark Star,45,9,6.99,36
377520,Pike and Shot : Campaigns,215,69,39.99,146
383590,Expert Rifleman - Reloaded,18,11,14.99,7
391260,Labyronia RPG,874,323,1.99,551
391170,Void Invaders,296,47,2.99,249
352010,Beach Bounce,228,111,3.99,117
392920,Arvale,69,17,4.99,52
390570,Three Digits,75,74,1.99,1
377680,Sakura Beach,1114,275,9.99,839
391340,Ferrum's Secrets: Where Is Grandpa?,46,66,4.99,-20
381900,Bard's Gold,102,28,7.99,74
325790,Fallen: A2P Protocol,86,139,9.99,-53
335820,Dream Of Mirror Online,293,224,0.0,69
271360,Industry Giant 2,656,109,2.99,547
363510,STAR-BOX: RPG Adventures in Space,41,43,4.99,-2
373730,Way of Gold and Steel,72,41,8.99,31
385800,NEKOPARA Vol. 0,15877,1004,2.99,14873
376760,Big Thinkers Kindergarten,44,10,6.99,34
381140,Cruel Arena,209,107,0.99,102
372800,RPG MO,2110,558,0.0,1552
340170,FINAL FANTASY TYPE-0™ HD,1718,1064,29.99,654
386070,Planetary Annihilation: TITANS,10393,1903,29.99,8490
365770,Volume,508,158,19.99,350
376770,Big Thinkers 1st Grade,51,6,6.99,45
307620,Curses 'N Chaos,69,48,9.99,21
384360,Fingered,655,222,1.87,433
382490,Relic Hunters Zero: Remix,6338,423,0.0,5915
339230,ZOMBI,1461,829,19.99,632
354640,The Settlers Online,398,675,0.0,-277
347510,Rats - Time is running out!,247,39,0.0,208
337180,Velocity 2X,84,47,0.0,37
355350,Reign of Bullets,73,19,9.99,54
375950,Viridi,7517,658,0.0,6859
343560,Bob Was Hungry,520,69,9.99,451
391660,Incitement 3,94,50,5.99,44
330270,Warlocks vs Shadows,172,113,13.99,59
390940,The Musketeers: Victoria's Quest,33,14,3.99,19
269690,RymdResa,218,72,11.99,146
381170,Lost in Paradise,40,34,2.99,6
319910,Trine 3: The Artifacts of Power,5016,2776,21.99,2240
391580,Egyptian Senet,237,62,3.99,175
358650,Gryphon Knight Epic,216,45,12.99,171
393950,Get Over Here,12,18,9.99,-6
388440,Big Journey to Home,18,26,2.99,-8
330670,DiscStorm,28,4,11.99,24
346940,Shadowrun: Hong Kong - Extended Edition,3578,562,19.99,3016
384570,Zanzarah: The Hidden Portal,589,260,7.99,329
322950,Pure Hold'em,53,48,19.99,5
363670,Seeders,27,17,4.99,10
314070,Super Mega Baseball: Extra Innings,819,90,12.99,729
392930,A Sirius Game,31,29,4.99,2
365120,Curse of the Crescent Isle DX,66,27,0.99,39
290490,The Flock,124,178,16.99,-54
354920,Pester,51,46,0.99,5
391000,Farm Frenzy Collection,200,8,2.99,192
363980,Forget Me Not: My Organic Garden,323,63,9.99,260
388420,In Between,322,56,1.19,266
367710,Afterlife Empire,44,43,4.99,1
355500,Leadwerks Game Launcher,33,13,0.0,20
350970,Planet of the Eyes,421,86,9.99,335
337350,Flywrench,267,10,6.99,257
230290,Universe Sandbox,16835,706,29.99,16129
385060,The Last Warlock,51,7,4.99,44
293460,I Shall Remain,105,47,9.99,58
395380,ANKI,86,47,0.99,39
363440,Mega Man Legacy Collection,3020,496,14.99,2524
391030,Hard to Be a God,69,13,7.99,56
387970,Clown House (Palyaço Evi),539,566,0.0,-27
393980,Pretty Girls Mahjong Solitaire,544,164,4.99,380
380840,Teeworlds,3789,474,0.0,3315
325370,Nova-111,129,36,4.99,93
359310,Evoland 2,3281,466,19.99,2815
332530,Shutshimi,106,54,4.99,52
310490,Crookz - The Big Heist,245,56,9.99,189
391210,Arclight Cascade,33,8,0.0,25
308173,Hegemony III: Clash of the Ancients,374,91,29.99,283
369080,Age of Survival,26,203,18.99,-177
378100,Nyctophobia,262,329,1.99,-67
356570,Party Hard,7645,960,9.99,6685
359390,Amnesia™: Memories,2758,235,9.99,2523
297720,Corpse of Discovery,115,62,1.99,53
394140,Sound Shift,116,24,0.0,92
385260,Lamia Must Die,114,76,0.0,38
395930,Farm Frenzy: Heave Ho,76,10,0.74,66
356130,Heroes of Scene,333,341,0.0,-8
352900,Giana Sisters: Dream Runners,25,22,9.99,3
348510,Autobahn Police Simulator,620,1455,9.99,-835
277650,Kult: Heretic Kingdoms,100,34,4.99,66
386870,Playing History 2 - Slave Trade,79,63,1.99,16
344850,Big Pharma,1351,407,24.99,944
349220,The Black Watchmen,630,73,9.99,557
384310,Dead In Bermuda,368,123,14.99,245
378580,Untamed: Life Of A Cougar,76,49,14.99,27
394680,Mountain Crime: Requital,325,47,2.99,278
331600,One Piece Pirate Warriors 3,6676,1642,5.99,5034
369400,Let the Cat in,778,231,0.0,547
362680,Fran Bow,11175,334,14.99,10841
316890,Calvino Noir,235,128,6.99,107
268870,Satellite Reign,3476,1402,29.99,2074
310850,Onikira - Demon Killer,138,217,1.39,-79
381910,Xenocide,23,6,2.99,17
390880,Redemption: Eternal Quest,51,59,0.99,-8
386050,Proto Raider,79,21,11.99,58
362140,Ashes of Immortality II,18,19,4.99,-1
356890,One More Line,167,65,2.99,102
315330,All Guns On Deck,167,305,12.99,-138
388800,Azure Striker Gunvolt,1216,182,7.49,1034
356520,Port of Call,1032,125,0.0,907
385330,Stray Cat Crossing,526,40,2.99,486
363240,Caveman Craig,83,24,4.99,59
397500,Labyronia RPG 2,452,150,1.99,302
340830,Razenroth,454,106,4.99,348
382130,Exile's End,33,13,9.99,20
398920,Tisnart Tiles,20,9,0.99,11
287920,Mortal Online,1526,1405,0.0,121
385490,MiniDrivers,68,56,0.0,12
380150,STASIS,1336,303,4.99,1033
399430,Tinboy,299,178,4.99,121
361160,Steamalot: Epoch's Journey,9,2,4.99,7
322440,Red Goddess: Inner World,36,38,9.99,-2
394030,Trigonarium,28,4,2.99,24
298360,Immortal Defense,152,23,9.99,129
377330,Close Your Eyes [Old Version],664,95,0.0,569
398450,Absent,266,58,0.0,208
234140,Mad Max,58282,5340,19.99,52942
399090,It's time to get out from the solar system,12,46,2.99,-34
290340,Armello,11820,2597,19.99,9223
392470,NOBUNAGA'S AMBITION: Sphere of Influence,456,92,59.99,364
287700,METAL GEAR SOLID V: THE PHANTOM PAIN,69864,7030,19.99,62834
384550,Painters Guild,332,176,9.99,156
378080,Rack N Ruin,59,18,9.99,41
388490,One Way To Die,180,150,0.0,30
365820,Company of Heroes 2 - The British Forces,274,93,12.99,181
387840,Alpha Runner,330,90,0.99,240
393660,Streamline,32,23,2.99,9
318020,Act of Aggression - Reboot Edition,1873,1014,29.99,859
305820,Cute Things Dying Violently,37,13,2.99,24
399520,Comedy Quest,241,45,0.0,196
296970,Renowned Explorers: International Society,2469,208,19.99,2261
359050,Shower With Your Dad Simulator 2015: Do You Still Shower With Your Dad,9099,462,0.99,8637
323460,Raiden IV: OverKill,466,87,14.99,379
399230,Kitchen Simulator 2015,38,100,0.49,-62
360840,Lumini,128,20,12.99,108
385830,Burgers,302,348,0.99,-46
377070,Noctropolis,50,9,9.99,41
347520,Legends of Atlantis: Exodus,66,11,6.99,55
399420,The Prism,142,67,0.51,75
398640,Bowl Bound College Football,61,52,19.99,9
294730,Marine Park Empire,73,19,1.74,54
396030,InCell VR,177,85,0.0,92
286750,Zoo Empire,98,32,6.99,66
294590,Wars and Warriors: Joan of Arc,237,19,1.74,218
394550,Gunman Clive 2,95,11,2.99,84
397800,BattleQuiz,10,19,2.99,-9
391390,Mayhem Triple,33,5,4.99,28
395400,Freedom Cry,28,27,4.99,1
388620,DungeonUp,348,75,4.99,273
397690,Hyperspace Invaders II: Pixel Edition,308,73,4.99,235
388050,Snik,60,47,2.99,13
392820,Wild Island Quest,151,148,0.51,3
314410,Rampage Knights,3093,244,11.99,2849
396530,Fireflies,20,36,1.99,-16
368050,Almightree: The Last Dreamer,113,34,4.99,79
355630,Leo’s Fortune - HD Edition,271,22,6.99,249
399900,Mad Snowboarding,16,14,4.99,2
386360,SMITE®,81293,20315,0.0,60978
390610,Circa Infinity,244,17,7.99,227
331190,Master Spy,272,64,9.99,208
322910,"Warhammer 40,000: Regicide",1270,580,9.99,690
344770,fault - milestone two side:above,2413,68,14.99,2345
379530,Fate Tectonics,145,48,4.99,97
252110,Lovers in a Dangerous Spacetime,3057,213,14.99,2844
393150,The Dreamatorium of Dr. Magnus 2,58,21,7.99,37
274350,Dropsy,1576,103,9.99,1473
282660,Easy™ eSports,7977,1924,0.0,6053
365480,Ravenmark: Scourge of Estellion,56,31,14.99,25
390200,Queen's Quest: Tower of Darkness,177,96,9.99,81
384000,Cross of the Dutchman,255,88,8.99,167
402180,Sakura Swim Club,2407,406,9.99,2001
312280,Simply Chess,2359,774,0.0,1585
399790,Destiny Warriors RPG,515,526,1.99,-11
401420,Match 3 Revolution,25,18,3.99,7
363940,Solar Shifter EX,40,50,0.99,-10
400790,The Juicer,243,32,1.99,211
384120,WonderCat Adventures,37,15,2.99,22
355860,Albino Lullaby: Episode 1,255,103,9.99,152
391490,Braveland Pirate,316,42,9.99,274
382090,Dungeon Nightmares II : The Memory,204,53,8.99,151
356580,Aerannis,92,38,0.99,54
297740,Overruled!,34,32,3.89,2
383780,Judgement,9,11,4.99,-2
375290,Superstatic,21,12,4.99,9
357480,Frozen Free Fall: Snowball Fight,1149,793,0.0,356
397870,Arcane Sorcery,30,24,0.0,6
391540,Undertale,175161,6074,9.99,169087
691630,STELLATUM,98,54,9.99,44
372340,SnarfQuest Tales,5,6,19.99,-1
353640,Train Valley,2614,303,9.99,2311
400580,Black Closet,225,19,19.99,206
367600,Skyshine's BEDLAM,518,360,0.0,158
380020,Three Heroes,647,286,3.99,361
371120,Discouraged Workers,61,38,14.99,23
384660,RED Fuse: Rolling Explosive Device,9,2,4.99,7
373240,Black Sails - The Ghost Ship,164,75,9.99,89
390220,Toilet Tycoon,102,47,4.99,55
238240,Edge of Space,934,1788,14.99,-854
287840,TY the Tasmanian Tiger 4,206,46,5.99,160
402160,Star Command Galaxies,180,234,14.99,-54
376680,Splendor,709,162,9.99,547
338760,Death Ray Manta SE,150,49,1.99,101
346090,I Can't Escape: Darkness,52,11,11.99,41
403900,Clergy Splode,208,279,1.99,-71
365560,Battle of the Bulge,105,39,9.99,66
401190,Dinosaur Hunt,2386,1208,0.99,1178
402210,Airport Madness: Time Machine,82,24,6.99,58
378770,ESCHATOS,180,6,14.99,174
397580,Moonbase 332,37,93,4.99,-56
392070,Pumped BMX +,228,54,0.99,174
401840,ChargeShot,66,19,9.99,47
398710,Timberman,10132,671,0.99,9461
391520,Labyrinth Simulator,72,57,4.99,15
280600,BloodLust Shadowhunter,251,68,9.99,183
403740,GabeN: The Final Decision,426,261,0.99,165
370020,Templar Battleforce,818,52,9.99,766
392780,Mondrian - Abstraction in Beauty,19,8,4.99,11
282140,SOMA,30933,1310,29.99,29623
404480,SC2VN - The eSports Visual Novel,823,65,0.0,758
402190,Gamer Simulator,17,16,0.99,1
307590,Penarium,303,56,9.99,247
396640,TowerClimb,288,28,14.99,260
370170,Dale Hardshovel HD,17,14,0.99,3
323040,Laserlife,87,26,9.99,61
236690,Blood Bowl 2,6072,1684,19.99,4388
397990,Woof Blaster,108,24,0.0,84
402850,Miner Mayhem,70,41,2.99,29
385890,Golden Rush,230,282,0.0,-52
373600,Weapon of Choice,56,9,4.99,47
400160,Concrete Jungle,500,68,6.99,432
402890,Nyctophilia,194,109,0.0,85
250110,Assault Android Cactus+,1679,102,19.99,1577
297080,Navpoint,13,10,4.99,3
334100,Extreme Exorcism,45,11,5.99,34
373610,Shoot 1UP,100,24,3.99,76
403090,Rescue Team 2,36,2,4.99,34
373630,Game Type,32,9,2.99,23
229810,A Fistful of Gun,295,166,9.99,129
397210,Kanji Training Game,75,19,4.99,56
373620,Explosionade,51,15,3.99,36
392950,Lost Lands: A Hidden Object Adventure,4505,560,0.0,3945
375620,CortexGear: AngryDroids,24,90,5.99,-66
368970,Haywire on Fuel Station Zeta,17,8,3.99,9
394280,Dark Heritage: Guardians of Hope,178,138,9.99,40
348360,Doodle God,806,247,14.99,559
400110,Else Heart.Break(),480,236,24.99,244
276730,Tango Fiesta – 80’s Action Film meets 2D Top Down Multiplayer Co-Op Roguelike Military Shooter,41,31,9.99,10
395520,Missing Translation,2666,372,0.0,2294
339640,Jagged Alliance Online: Reloaded,80,71,0.0,9
400660,Reverse Crawl,465,55,0.89,410
349760,Snail Bob 2: Tiny Troubles,149,4,4.99,145
401090,MODO indie,80,27,14.99,53
382890,FINAL FANTASY V (Old ver.),1058,321,0.0,737
392940,Epic Quest of the 4 Crystals,114,30,4.99,84
388660,Project Tarvotan,18,21,0.99,-3
344130,Cataegis : The White Wind,246,122,4.99,124
397270,A Kiss For The Petals - Remembering How We Met,1400,102,7.99,1298
387870,Mold on Pizza 🍕,110,25,5.99,85
382120,Journey To The Center Of The Earth,425,222,0.0,203
398180,Euclidean,155,83,4.99,72
371220,VERLIES II,61,50,2.99,11
399920,Blowy Fish,24,20,1.99,4
293600,Arson and Plunder: Unleashed,38,53,0.99,-15
310470,Grand Ages: Medieval,885,1005,19.99,-120
339910,Uncraft World,397,71,9.99,326
381780,80 Days,1592,153,12.99,1439
384090,Sketch Tales,96,49,1.0,47
399040,Legends of Solitaire: Curse of the Dragons,101,15,4.99,86
386560,Psycho Starship Rampage,119,17,9.99,102
374060,Stairs,230,92,12.99,138
406090,Enigmoon,565,189,19.99,376
394600,Mighty Gunvolt,231,80,0.99,151
385530,Astro Lords,119,58,0.0,61
377430,Who Is Mike - A Visual Novel,382,40,0.0,342
348470,SAMURAI WARRIORS 4-II,969,302,49.99,667
342260,Nevermind,319,93,19.99,226
370240,NBA 2K16,3804,3582,0.0,222
370460,Arcana Heart 3 LOVE MAX!!!!!,361,77,29.99,284
354040,Hypership Out of Control,29,3,1.99,26
404860,Inside Me,29,10,0.0,19
323580,Jotun: Valhalla Edition,6257,1758,14.99,4499
321960,Might & Magic® Heroes® VII,2903,2505,29.99,398
248330,Dino Run DX,1071,77,5.99,994
312920,Rugby League Live 3,117,35,19.99,82
349020,Hyperspace Pinball,32,19,2.99,13
319470,Ninja Pizza Girl,247,61,6.99,186
397940,No Time To Live,102,39,1.99,63
334120,Armikrog,800,620,4.99,180
388060,The Escapists: The Walking Dead,466,242,4.99,224
399000,Porradaria Upgrade,41,19,0.0,22
400410,OASE - Other Age Second Encounter,8,9,19.99,-1
399780,Expand,361,47,5.99,314
370270,Jim Power -The Lost Dimension,38,21,19.99,17
383720,Swords & Crossbones: An Epic Pirate Story,51,26,4.99,25
348280,ORBIT,18,7,6.99,11
397770,Meridian: Age of Invention,60,25,2.99,35
403560,Eaten Alive,173,315,1.99,-142
395560,Lost Horizon 2,87,89,14.99,-2
303210,The Beginner's Guide,15849,2313,9.99,13536
395250,The Adventures of Fatman,82,30,0.99,52
375030,Korwin The Game,179,47,1.99,132
306290,"7,62 Hard Life",372,94,0.0,278
347160,Steredenn,741,102,12.99,639
365890,Heroes of Normandie,151,60,29.99,91
367270,Angels Fall First,1966,445,17.99,1521
379640,Bloo Kid 2,232,25,3.99,207
404660,Vicky Saves the Big Dumb World,22,13,0.99,9
400740,VERGE:Lost chapter,125,166,0.99,-41
402170,Puzzle Ball,27,34,2.99,-7
397740,Hylics,2870,60,2.99,2810
361600,Luna Sky,69,88,12.99,-19
382070,Neoncube,64,19,0.99,45
399670,Game Corp DX,2657,372,2.99,2285
370480,Pixel Galaxy,150,21,2.99,129
404050,Black & White Bushido,114,53,12.99,61
406080,Ant War: Domination,126,90,4.99,36
386590,Novus Inceptio,675,520,12.99,155
378750,Sayonara Umihara Kawase,128,8,14.99,120
401120,Anode,85,11,3.99,74
351230,Counter Spell,119,20,9.99,99
233450,Prison Architect,56684,5947,29.99,50737
363960,Devils & Demons,40,59,1.99,-19
347610,Hidden Object Bundle 4 in 1,283,22,7.99,261
382140,SKYHILL,2956,880,9.99,2076
330820,2064: Read Only Memories,1199,309,19.99,890
407680,Last Days of Spring Visual Novel,71,50,2.99,21
407120,Soccer Manager 2016,482,212,0.0,270
327880,Sublevel Zero Redux,439,58,14.99,381
399910,Ookibloks,49,5,1.99,44
403510,Fairy Tale Mysteries 2: The Beanstalk,239,73,9.99,166
354160,WRC 5 FIA World Rally Championship,458,273,9.99,185
341800,Keep Talking and Nobody Explodes,10774,234,14.99,10540
407290,There Was A Caveman,98,42,6.99,56
371450,Awe,185,61,0.99,124
306350,Slipstream 5000,283,92,2.99,191
407150,Trap Them - Sniper Edition,15,12,3.99,3
400370,Normality,244,116,2.99,128
396310,Masochisia,327,55,7.99,272
398830,Goggles - World of Vaporia,7,5,7.99,2
407230,Legend of Mysteria RPG,514,220,1.99,294
404690,This Book Is A Dungeon,179,69,4.99,110
352760,Kaiju Panic,23,7,9.99,16
380140,The Secret of Tremendous Corporation,270,61,0.0,209
370220,Animal Gods,18,28,9.99,-10
381260,Orion Trail,135,57,7.99,78
402390,Hyperdrive Massacre,195,155,9.99,40
323680,Caffeine,8,40,10.99,-32
361360,Goosebumps: The Game,185,32,9.99,153
348490,Beyond Sol,143,40,9.99,103
397460,The Jackbox Party Pack 2,1631,70,24.99,1561
376870,Minecraft: Story Mode - A Telltale Games Series,6110,1955,0.0,4155
261490,Bedlam,660,206,0.0,454
404270,All My Gods,80,13,3.99,67
402840,Crusaders of the Lost Idols,2348,455,0.0,1893
409630,Rumble,17,17,1.99,0
372950,Professor Why™ Chemistry 1,11,1,9.99,10
385250,Paint it Back,464,8,7.99,456
381100,The Men of Yoshiwara: Kikuya,341,106,29.99,235
230070,The Age of Decadence,2565,576,12.99,1989
375820,Human Resource Machine,3396,222,14.99,3174
403190,Planetbase,6681,1761,14.99,4920
274190,Broforce,47708,1458,14.99,46250
324390,The Body Changer,41,12,29.99,29
392620,Lucadian Chronicles,21,7,0.0,14
404920,Emergency 2016,117,148,0.0,-31
388450,Spooky Bonus,245,7,9.99,238
403460,SkyScrappers,10,12,9.99,-2
398840,War of Beach,279,235,0.0,44
409420,Knight Adventure,25,32,0.99,-7
243160,Mushroom 11,523,106,14.99,417
404580,Relive,106,47,0.0,59
360740,Downwell,6838,222,2.99,6616
394450,"Warhammer 40,000: Deathwatch - Enhanced Edition",565,252,0.0,313
396090,Rogue State,187,63,7.99,124
362930,Garfield Kart,11192,1472,0.54,9720
382160,Dark Years,27,83,14.99,-56
410770,Roads of Rome,59,11,3.99,48
379520,DELTAZEAL,44,13,11.99,31
411060,Roads of Rome 2,39,2,3.99,37
330450,Runes of Brennos,28,14,0.0,14
374240,Eternal Step,39,19,9.99,20
402300,Dungeon Manager ZV,48,24,9.99,24
263920,Zombie Grinder,208,93,8.99,115
406150,Refunct,15798,707,2.99,15091
399640,Flamebreak,462,29,9.99,433
351300,Ceres,78,70,19.99,8
391910,All Fall Down,8,4,0.99,4
393240,Sir! I'd Like To Report A Bug!,19,12,1.99,7
306670,Overlord: Fellowship of Evil,144,473,9.99,-329
410210,Ampersand,335,693,1.99,-358
402120,Deathstate: Abyssal Edition,299,52,9.99,247
364640,FreeCell Quest,316,132,9.99,184
351970,Tales of Zestiria,6643,1459,7.49,5184
402630,The Coma: Cutting Class,264,29,0.0,235
411530,Roads of Rome 3,27,9,3.99,18
310060,Knights of Pen and Paper 2,2041,292,7.99,1749
395160,Toby: The Secret Mine,413,171,9.99,242
398000,Twinsen's Little Big Adventure 2 Classic,584,14,9.99,570
372780,Pulse,37,33,7.99,4
290300,Rebel Galaxy,6365,1106,19.99,5259
408990,Timber and Stone,399,423,4.99,-24
397330,Twinsen's Little Big Adventure Classic,265,48,9.99,217
377900,Empire TV Tycoon,652,181,9.99,471
